employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,pas,net_paye,avantages,total_cost,month
00012,Engineer,3134.99,729.94,995.15,2405.05,124.95,2280.1,132.62,4262.76,2024-08
00012,Engineer,3119.94,685.96,1136.93,2433.98,150.84,2283.14,130.46,4387.34,2024-09
00012,Engineer,3080.41,692.76,954.95,2387.65,153.69,2233.96,122.65,4158.01,2024-10
00012,Engineer,3083.71,643.31,1156.19,2440.4,119.31,2321.08,128.46,4368.36,2024-11
00012,Engineer,3071.84,633.83,1260.22,2438.01,122.31,2315.7,129.72,4461.78,2024-12
00013,Engineer,3090.91,680.6,931.14,2410.31,73.9,2336.41,113.11,4135.17,2023-01
00013,Engineer,3114.25,686.62,879.42,2427.64,134.37,2293.26,59.14,4052.81,2023-02
00013,Engineer,3104.93,723.09,1063.9,2381.84,93.91,2287.94,104.73,4273.57,2023-03
00013,Engineer,3128.57,627.35,1132.93,2501.22,243.56,2257.65,42.82,4304.32,2023-04
00013,Engineer,3184.66,748.11,1003.34,2436.55,88.65,2347.9,43.43,4231.43,2023-05
00013,Engineer,3182.91,653.53,997.71,2529.38,229.34,2300.04,96.92,4277.54,2023-06
00013,Engineer,3216.01,609.56,1333.67,2606.44,253.45,2353.0,132.36,4682.04,2023-07
00013,Engineer,3198.47,724.72,948.65,2473.75,129.49,2344.26,137.14,4284.26,2023-08
00013,Engineer,3147.89,701.94,1122.35,2445.94,113.1,2332.85,50.05,4320.28,2023-09
00013,Engineer,3095.45,628.48,1005.48,2466.98,125.7,2341.28,111.8,4212.73,2023-10
00013,Engineer,3030.42,673.1,1136.78,2357.32,85.78,2271.53,49.26,4216.46,2023-11
00013,Engineer,3021.06,590.58,1031.79,2430.48,124.46,2306.01,123.74,4176.59,2023-12
00013,Engineer,2963.99,586.66,832.1,2377.33,84.22,2293.11,72.78,3868.86,2024-01
00013,Engineer,2985.81,612.0,822.52,2373.81,94.2,2279.62,27.53,3835.86,2024-02
00013,Engineer,2982.71,600.39,1139.75,2382.31,114.8,2267.51,25.71,4148.17,2024-03
00013,Engineer,2961.76,586.32,789.85,2375.44,84.07,2291.37,55.09,3806.71,2024-04
00013,Engineer,2997.8,540.57,852.17,2457.23,98.34,2358.89,43.61,3893.57,2024-05
00013,Engineer,2990.39,574.45,804.18,2415.94,117.96,2297.97,41.13,3835.7,2024-06
00013,Engineer,2973.47,555.41,947.97,2418.06,82.91,2335.15,9.88,3931.32,2024-07
00013,Engineer,2970.89,550.13,997.7,2420.76,102.74,2318.03,100.43,4069.03,2024-08
00013,Engineer,3011.47,622.95,813.64,2388.52,110.32,2278.2,147.97,3973.09,2024-09
00013,Engineer,3027.26,560.67,1027.65,2466.59,167.82,2298.77,55.11,4110.02,2024-10
00013,Engineer,3022.16,666.0,758.73,2356.16,114.33,2241.83,92.62,3873.51,2024-11
00013,Engineer,3006.67,646.83,1226.81,2359.84,91.77,2268.07,50.01,4283.49,2024-12
00014,Engineer,3832.23,747.88,1407.28,3084.35,333.76,2750.59,68.27,5307.78,2023-01
00014,Engineer,3850.33,718.93,1148.05,3131.4,321.64,2809.76,94.79,5093.17,2023-02
00014,Engineer,3848.22,734.76,1000.2,3113.46,228.04,2885.42,73.36,4921.78,2023-03
00014,Engineer,3884.56,742.95,1354.53,3141.61,311.28,2830.33,119.35,5358.44,2023-04
00014,Engineer,3863.95,847.12,1442.03,3016.82,236.67,2780.15,94.26,5400.24,2023-05
00014,Engineer,3912.4,905.24,1486.16,3007.16,220.46,2786.7,124.25,5522.8,2023-06
00014,Engineer,3937.3,916.67,1166.18,3020.62,287.13,2733.49,1.02,5104.49,2023-07
00014,Engineer,3907.07,780.86,1132.87,3126.2,317.21,2808.99,98.54,5138.47,2023-08
00014,Engineer,3884.21,927.69,1205.55,2956.53,240.91,2715.61,27.44,5117.2,2023-09
00014,Engineer,3895.64,792.86,1602.5,3102.78,255.72,2847.07,116.37,5614.51,2023-10
00014,Engineer,3910.29,725.95,1044.78,3184.34,303.64,2880.7,133.98,5089.05,2023-11
00014,Engineer,3877.25,873.29,1567.69,3003.96,320.54,2683.41,99.2,5544.14,2023-12
00014,Engineer,3864.63,860.85,1237.56,3003.78,212.34,2791.43,140.05,5242.24,2024-01
00014,Engineer,3859.9,794.33,1513.09,3065.57,294.99,2770.58,132.13,5505.12,2024-02
00014,Engineer,3853.79,870.48,992.92,2983.31,323.38,2659.93,146.81,4993.52,2024-03
00014,Engineer,3883.53,892.39,1183.89,2991.14,323.46,2667.67,137.28,5204.7,2024-04
00014,Engineer,3858.12,842.36,1306.36,3015.76,247.65,2768.11,70.27,5234.74,2024-05
00014,Engineer,3901.75,828.3,1549.77,3073.46,318.01,2755.45,32.44,5483.96,2024-06
00014,Engineer,3939.96,715.67,1482.52,3224.29,303.9,2920.39,109.71,5532.19,2024-07
00014,Engineer,4056.4,754.41,1661.36,3301.99,273.98,3028.01,139.9,5857.67,2024-08
00014,Engineer,4091.17,791.21,1622.91,3299.96,282.57,3017.39,28.62,5742.69,2024-09
00014,Engineer,4136.21,898.07,1254.22,3238.14,277.65,2960.49,143.66,5534.09,2024-10
00014,Engineer,4082.84,960.89,1208.6,3121.95,335.08,2786.87,19.79,5311.24,2024-11
00014,Engineer,4118.52,981.41,1520.36,3137.11,227.92,2909.19,47.55,5686.43,2024-12
00015,Engineer,3078.74,604.88,772.39,2473.86,84.83,2389.03,142.81,3993.93,2023-01
00015,Engineer,3089.12,653.44,1129.58,2435.69,122.06,2313.62,76.7,4295.41,2023-02
00015,Engineer,3147.97,743.05,1148.14,2404.92,162.3,2242.62,50.74,4346.84,2023-03
00015,Engineer,3163.72,757.31,812.33,2406.41,139.15,2267.26,2.93,3978.98,2023-04
00015,Engineer,3161.75,641.4,1032.26,2520.34,230.26,2290.08,10.91,4204.92,2023-05
00015,Engineer,3376.23,760.13,1133.3,2616.1,227.8,2388.31,27.12,4536.65,2023-06
00015,Engineer,3361.08,706.55,1231.53,2654.53,258.87,2395.66,139.89,4732.5,2023-07
00015,Engineer,3392.33,618.48,925.53,2773.85,240.4,2533.45,112.88,4430.74,2023-08
00015,Engineer,3413.49,725.64,1328.36,2687.85,285.13,2402.72,110.93,4852.78,2023-09
00015,Engineer,3435.0,618.87,1252.24,2816.12,249.13,2566.99,86.71,4773.94,2023-10
00015,Engineer,3473.2,650.58,963.12,2822.62,238.18,2584.44,94.97,4531.3,2023-11
00015,Engineer,3483.79,756.04,1408.77,2727.75,229.08,2498.67,136.87,5029.44,2023-12
00015,Engineer,3533.22,807.65,1218.74,2725.57,249.54,2476.02,117.97,4869.93,2024-01
00015,Engineer,3506.42,781.24,906.08,2725.18,272.11,2453.08,106.47,4518.97,2024-02
00015,Engineer,3482.19,668.54,1412.23,2813.65,298.58,2515.06,137.34,5031.76,2024-03
00015,Engineer,3540.91,787.63,928.66,2753.28,205.81,2547.47,40.8,4510.36,2024-04
00015,Engineer,3586.06,850.64,1372.84,2735.42,245.62,2489.8,82.68,5041.59,2024-05
00015,Engineer,3621.72,868.14,1375.72,2753.58,212.52,2541.06,97.47,5094.91,2024-06
00015,Engineer,3654.57,848.53,1328.83,2806.04,305.48,2500.56,129.44,5112.84,2024-07
00015,Engineer,3658.75,869.27,1140.2,2789.48,203.96,2585.52,15.55,4814.49,2024-08
00015,Engineer,3672.86,781.78,1229.85,2891.08,249.83,2641.25,125.72,5028.43,2024-09
00015,Engineer,3701.66,750.09,1533.07,2951.57,314.18,2637.39,149.31,5384.03,2024-10
00015,Engineer,3787.01,701.87,952.86,3085.15,330.54,2754.6,18.18,4758.05,2024-11
00015,Engineer,4168.98,835.68,1311.97,3333.3,276.76,3056.54,51.23,5532.17,2024-12
00016,Engineer,3323.72,695.44,1069.15,2628.28,278.81,2349.47,102.1,4494.96,2023-01
00016,Engineer,3371.75,712.81,1223.32,2658.94,282.37,2376.57,111.36,4706.44,2023-02
00016,Engineer,3337.77,606.1,949.17,2731.67,193.33,2538.34,84.94,4371.88,2023-03
00016,Engineer,3360.29,632.5,1126.47,2727.79,232.29,2495.5,128.96,4615.72,2023-04
00016,Engineer,3384.86,611.32,1387.82,2773.54,293.56,2479.97,134.41,4907.09,2023-05
00016,Engineer,3417.71,707.75,897.04,2709.96,206.59,2503.37,140.56,4455.31,2023-06
00016,Engineer,3418.48,701.45,1365.53,2717.03,241.38,2475.65,136.51,4920.52,2023-07
00016,Engineer,3409.29,765.31,1129.68,2643.99,209.87,2434.12,97.65,4636.63,2023-08
00016,Engineer,3389.17,810.12,1087.74,2579.05,237.83,2341.22,44.42,4521.33,2023-09
00016,Engineer,3369.23,679.38,1347.78,2689.85,243.72,2446.13,13.54,4730.54,2023-10
00016,Engineer,3382.73,707.59,1028.87,2675.14,244.1,2431.04,118.87,4530.47,2023-11
00016,Engineer,3346.65,609.31,1062.93,2737.34,233.91,2503.44,41.97,4451.55,2023-12
00016,Engineer,3376.12,784.08,1012.06,2592.04,206.83,2385.21,140.83,4529.01,2024-01
00016,Engineer,3442.04,767.34,1091.82,2674.7,274.65,2400.05,112.27,4646.13,2024-02
00016,Engineer,3454.99,807.23,1376.1,2647.76,215.91,2431.84,22.06,4853.15,2024-03
00016,Engineer,3458.34,656.32,985.81,2802.02,264.15,2537.87,115.65,4559.81,2024-04
00016,Engineer,3506.63,632.35,1395.39,2874.27,217.1,2657.17,105.23,5007.24,2024-05
00016,Engineer,3418.91,685.91,1201.27,2732.99,251.62,2481.37,86.1,4706.28,2024-06
00016,Engineer,3433.7,744.43,1353.26,2689.27,294.06,2395.21,107.16,4894.13,2024-07
00016,Engineer,3478.66,729.31,1427.58,2749.35,253.58,2495.77,35.77,4942.0,2024-08
00016,Engineer,3505.55,670.57,1061.87,2834.98,249.37,2585.61,147.24,4714.65,2024-09
00016,Engineer,3470.37,694.74,1281.64,2775.63,201.83,2573.8,94.34,4846.35,2024-10
00016,Engineer,3473.07,791.98,879.78,2681.09,216.36,2464.73,91.21,4444.05,2024-11
00016,Engineer,3436.05,733.35,978.35,2702.7,250.05,2452.65,70.53,4484.93,2024-12
00017,Engineer,3397.21,665.2,941.6,2732.01,259.34,2472.67,9.97,4348.78,2023-01
00017,Engineer,3386.9,686.92,1357.64,2699.97,245.5,2454.47,57.93,4802.46,2023-02
00017,Engineer,3398.7,687.67,968.47,2711.03,231.33,2479.7,100.59,4467.77,2023-03
00017,Engineer,3422.65,674.19,1411.4,2748.46,252.17,2496.29,23.85,4857.9,2023-04
00017,Engineer,3468.2,721.03,986.41,2747.17,283.49,2463.68,19.14,4473.75,2023-05
00017,Engineer,3869.39,723.56,1010.02,3145.83,220.66,2925.17,109.85,4989.26,2023-06
00017,Engineer,3874.44,770.52,1412.22,3103.92,232.78,2871.13,91.68,5378.34,2023-07
00017,Engineer,3903.15,707.01,1481.66,3196.14,290.59,2905.55,133.78,5518.59,2023-08
00017,Engineer,3904.16,750.4,1553.05,3153.76,277.76,2876.0,113.41,5570.62,2023-09
00017,Engineer,3903.85,787.23,1002.73,3116.62,242.64,2873.98,97.2,5003.79,2023-10
00017,Engineer,3866.8,770.24,1570.0,3096.56,251.42,2845.15,22.1,5458.91,2023-11
00017,Engineer,3916.17,808.42,1467.51,3107.75,269.87,2837.88,72.72,5456.4,2023-12
00017,Engineer,3900.12,844.31,996.01,3055.8,233.42,2822.38,106.67,5002.81,2024-01
00017,Engineer,3906.53,739.16,1615.67,3167.37,315.98,2851.39,10.8,5532.99,2024-02
00017,Engineer,3907.92,862.01,1626.35,3045.91,223.3,2822.61,41.39,5575.66,2024-03
00017,Engineer,3896.95,825.29,1127.3,3071.66,301.96,2769.7,57.45,5081.71,2024-04
00017,Engineer,3958.55,718.86,1149.58,3239.69,291.29,2948.41,24.04,5132.17,2024-05
00017,Engineer,3942.09,889.66,1638.46,3052.43,292.46,2759.97,4.5,5585.04,2024-06
00017,Engineer,3930.51,727.6,1440.85,3202.91,338.85,2864.07,144.38,5515.74,2024-07
00017,Engineer,3940.82,871.99,1593.5,3068.83,315.51,2753.32,50.87,5585.19,2024-08
00017,Engineer,3928.8,718.25,1203.71,3210.55,264.59,2945.95,36.0,5168.51,2024-09
00017,Engineer,3919.75,828.71,1410.5,3091.04,266.45,2824.59,101.57,5431.82,2024-10
00017,Engineer,3909.42,891.03,1501.53,3018.4,242.03,2776.37,144.12,5555.07,2024-11
00017,Engineer,3905.55,781.06,1128.44,3124.49,335.16,2789.33,143.66,5177.64,2024-12
00018,Engineer,2798.84,509.02,867.97,2289.82,83.86,2205.96,22.74,3689.54,2023-01
00018,Engineer,2832.36,670.02,1107.91,2162.34,115.47,2046.87,146.32,4086.59,2023-02
00018,Engineer,2838.34,551.27,756.37,2287.07,132.27,2154.8,101.87,3696.58,2023-03
00018,Engineer,2834.76,528.39,1007.28,2306.37,140.08,2166.28,50.33,3892.37,2023-04
00018,Engineer,2851.53,534.98,1156.7,2316.55,80.99,2235.56,29.77,4038.0,2023-05
00018,Engineer,2838.46,577.82,787.29,2260.64,141.95,2118.69,9.18,3634.92,2023-06
00018,Engineer,2849.41,530.77,1023.41,2318.64,145.39,2173.25,3.79,3876.61,2023-07
00018,Engineer,2825.21,657.72,1146.94,2167.49,125.66,2041.83,31.02,4003.16,2023-08
00018,Engineer,2830.4,595.11,802.33,2235.29,108.05,2127.24,60.88,3693.61,2023-09
00018,Engineer,2838.93,659.42,775.39,2179.51,93.6,2085.9,70.24,3684.56,2023-10
00018,Engineer,2909.94,561.26,1219.92,2348.68,160.64,2188.04,99.17,4229.03,2023-11
00018,Engineer,2984.41,701.63,1148.49,2282.79,80.66,2202.13,23.29,4156.2,2023-12
00018,Engineer,3010.06,624.24,872.7,2385.82,160.94,2224.88,101.99,3984.75,2024-01
00018,Engineer,2981.8,700.98,944.62,2280.81,115.92,2164.9,8.14,3934.56,2024-02
00018,Engineer,3022.65,551.83,778.85,2470.82,167.05,2303.77,57.49,3858.99,2024-03
00018,Engineer,2999.55,585.59,1112.59,2413.96,121.35,2292.6,100.61,4212.76,2024-04
00018,Engineer,2981.16,571.69,1192.99,2409.47,112.71,2296.76,136.6,4310.75,2024-05
00018,Engineer,3303.35,656.91,1106.46,2646.44,190.06,2456.38,113.04,4522.85,2024-06
00018,Engineer,3793.35,803.54,1515.75,2989.81,248.81,2741.0,13.59,5322.68,2024-07
00018,Engineer,3827.29,703.63,1520.18,3123.66,327.47,2796.19,46.76,5394.23,2024-08
00018,Engineer,3854.14,754.96,1475.83,3099.18,327.61,2771.58,38.83,5368.8,2024-09
00018,Engineer,3859.59,725.1,1196.96,3134.5,334.13,2800.37,11.9,5068.45,2024-10
00018,Engineer,3817.81,895.59,1309.44,2922.22,278.94,2643.28,52.77,5180.02,2024-11
00018,Engineer,3822.72,722.27,1329.79,3100.45,265.33,2835.12,138.31,5290.82,2024-12
00019,Engineer,2505.15,558.78,920.45,1946.37,83.9,1862.47,82.69,3508.29,2023-01
00019,Engineer,2437.6,555.52,992.26,1882.08,69.4,1812.69,29.48,3459.34,2023-02
00019,Engineer,2426.42,545.32,643.09,1881.1,85.29,1795.81,111.99,3181.51,2023-03
00019,Engineer,2412.25,568.85,636.47,1843.4,59.38,1784.02,132.23,3180.95,2023-04
00019,Engineer,2407.0,511.86,603.7,1895.14,103.23,1791.91,71.25,3081.95,2023-05
00019,Engineer,2426.96,581.56,905.53,1845.4,96.24,1749.16,50.37,3382.86,2023-06
00019,Engineer,2448.99,491.69,970.07,1957.3,125.46,1831.84,134.86,3553.92,2023-07
00019,Engineer,2451.97,538.64,736.63,1913.33,72.67,1840.66,30.12,3218.72,2023-08
00019,Engineer,2480.81,502.18,857.45,1978.63,97.34,1881.3,34.75,3373.01,2023-09
00019,Engineer,2547.92,566.39,1030.9,1981.54,133.25,1848.29,54.92,3633.74,2023-10
00019,Engineer,2543.7,475.67,970.56,2068.03,87.26,1980.76,11.45,3525.71,2023-11
00019,Engineer,2564.43,547.67,781.42,2016.76,115.08,1901.68,34.13,3379.98,2023-12
00019,Engineer,2564.94,590.98,1022.01,1973.96,64.98,1908.97,77.73,3664.68,2024-01
00019,Engineer,2571.99,497.03,999.97,2074.95,138.61,1936.34,72.45,3644.41,2024-02
00019,Engineer,2582.55,528.94,1014.33,2053.62,76.88,1976.74,86.34,3683.23,2024-03
00019,Engineer,2634.14,542.81,785.36,2091.33,138.47,1952.86,64.09,3483.59,2024-04
00019,Engineer,2634.3,505.69,1050.36,2128.61,85.47,2043.14,19.58,3704.24,2024-05
00019,Engineer,2604.01,555.11,852.25,2048.9,125.73,1923.17,72.11,3528.38,2024-06
00019,Engineer,2582.67,602.2,927.63,1980.47,77.77,1902.71,123.76,3634.07,2024-07
00019,Engineer,2590.42,515.27,1056.84,2075.15,96.78,1978.37,71.88,3719.14,2024-08
00019,Engineer,2572.05,484.0,970.58,2088.06,128.08,1959.98,96.12,3638.75,2024-09
00019,Engineer,2583.54,563.88,1064.66,2019.66,71.51,1948.15,125.99,3774.19,2024-10
00019,Engineer,2602.13,550.13,898.4,2052.0,133.58,1918.41,116.67,3617.19,2024-11
00019,Engineer,2582.56,517.51,836.97,2065.06,93.64,1971.42,103.85,3523.38,2024-12
00020,Engineer,3232.07,648.78,1271.19,2583.29,243.29,2340.0,41.5,4544.76,2023-01
00020,Engineer,3279.75,746.02,1055.3,2533.73,215.09,2318.64,50.92,4385.97,2023-02
00020,Engineer,3280.96,767.16,910.54,2513.8,202.45,2311.35,29.39,4220.9,2023-03
00020,Engineer,3243.44,636.12,1327.69,2607.33,283.14,2324.18,67.33,4638.46,2023-04
00020,Engineer,3339.93,710.8,1052.94,2629.13,285.85,2343.28,43.98,4436.85,2023-05
00020,Engineer,3332.48,736.49,1205.26,2595.99,187.62,2408.37,93.68,4631.42,2023-06
00020,Engineer,3368.68,625.04,1008.73,2743.64,212.7,2530.94,88.13,4465.54,2023-07
00020,Engineer,3391.0,796.46,1365.39,2594.54,191.54,2403.0,66.51,4822.9,2023-08
00020,Engineer,3389.05,802.13,1157.31,2586.92,207.98,2378.94,85.32,4631.68,2023-09
00020,Engineer,3387.49,634.78,1221.04,2752.71,300.02,2452.69,99.19,4707.72,2023-10
00020,Engineer,3411.09,786.68,1137.78,2624.4,284.21,2340.2,110.58,4659.44,2023-11
00020,Engineer,3410.51,694.04,1108.6,2716.47,244.71,2471.76,114.48,4633.58,2023-12
00020,Engineer,3435.21,792.97,1190.15,2642.24,216.52,2425.72,143.13,4768.5,2024-01
00020,Engineer,3393.28,781.61,961.73,2611.67,231.63,2380.04,62.11,4417.12,2024-02
00020,Engineer,3442.67,721.25,1250.52,2721.42,191.19,2530.23,126.42,4819.61,2024-03
00020,Engineer,3420.63,620.76,1089.29,2799.87,262.87,2537.0,23.07,4532.99,2024-04
00020,Engineer,3426.2,639.18,1039.17,2787.02,248.08,2538.94,148.16,4613.52,2024-05
00020,Engineer,3435.27,737.34,1017.61,2697.93,209.46,2488.47,83.64,4536.51,2024-06
00020,Engineer,3467.73,756.26,1156.59,2711.46,194.38,2517.08,0.44,4624.75,2024-07
00020,Engineer,3490.49,805.76,1150.13,2684.73,234.42,2450.32,97.83,4738.45,2024-08
00020,Engineer,3483.9,764.44,1259.4,2719.45,260.76,2458.69,116.38,4859.67,2024-09
00020,Engineer,3461.76,687.74,1324.58,2774.02,303.59,2470.43,105.12,4891.47,2024-10
00020,Engineer,3531.87,697.79,1112.45,2834.08,283.49,2550.58,130.94,4775.25,2024-11
00020,Engineer,3567.25,758.64,1004.55,2808.61,238.4,2570.21,106.4,4678.19,2024-12
00021,Engineer,2392.1,448.0,672.75,1944.1,70.41,1873.68,32.71,3097.56,2023-01
00021,Engineer,2368.67,465.47,691.75,1903.19,98.88,1804.32,68.66,3129.08,2023-02
00021,Engineer,2341.46,450.99,692.9,1890.47,111.51,1778.96,89.16,3123.52,2023-03
00021,Engineer,2315.44,513.89,665.68,1801.55,98.66,1702.89,33.46,3014.58,2023-04
00021,Engineer,2339.86,450.51,859.11,1889.35,99.66,1789.69,35.56,3234.54,2023-05
00021,Engineer,2355.98,482.21,946.18,1873.78,98.7,1775.07,71.46,3373.62,2023-06
00021,Engineer,2360.83,450.9,837.06,1909.93,123.87,1786.06,146.82,3344.71,2023-07
00021,Engineer,2428.43,460.41,875.79,1968.02,120.41,1847.6,147.74,3451.96,2023-08
00021,Engineer,2368.23,561.48,780.67,1806.74,120.83,1685.91,97.21,3246.11,2023-09
00021,Engineer,2398.67,516.33,738.34,1882.34,115.21,1767.13,81.54,3218.54,2023-10
00021,Engineer,2397.05,486.08,821.3,1910.97,113.17,1797.8,23.03,3241.38,2023-11
00021,Engineer,2409.73,514.68,704.58,1895.05,131.81,1763.24,60.45,3174.76,2023-12
00021,Engineer,2380.88,484.45,800.93,1896.42,99.84,1796.59,93.94,3275.75,2024-01
00021,Engineer,2420.9,544.94,783.52,1875.96,73.31,1802.65,16.38,3220.8,2024-02
00021,Engineer,2398.26,548.88,1004.23,1849.38,123.68,1725.7,86.49,3488.98,2024-03
00021,Engineer,2397.66,483.45,878.78,1914.22,85.28,1828.94,14.5,3290.95,2024-04
00021,Engineer,2415.37,522.27,906.63,1893.1,57.1,1836.0,140.49,3462.49,2024-05
00021,Engineer,2448.95,486.17,718.93,1962.78,73.04,1889.74,52.64,3220.52,2024-06
00021,Engineer,2810.7,659.92,888.56,2150.78,110.81,2039.96,131.77,3831.02,2024-07
00021,Engineer,2812.02,631.12,733.02,2180.91,104.66,2076.25,80.1,3625.14,2024-08
00021,Engineer,2819.4,601.83,754.59,2217.57,150.21,2067.37,85.66,3659.66,2024-09
00021,Engineer,2830.31,520.16,730.11,2310.15,93.27,2216.87,36.71,3597.13,2024-10
00021,Engineer,2786.24,613.3,813.23,2172.94,83.02,2089.92,112.76,3712.23,2024-11
00021,Engineer,2985.57,584.26,1141.26,2401.31,119.92,2281.39,117.43,4244.27,2024-12
00022,Junior,1707.75,403.63,582.71,1304.11,0.0,1304.11,94.67,2385.13,2023-01
00022,Junior,1684.04,365.48,570.14,1318.56,0.0,1318.56,31.51,2285.69,2023-02
00022,Junior,1730.04,337.57,697.61,1392.47,0.0,1392.47,144.16,2571.82,2023-03
00022,Junior,1720.23,315.88,507.11,1404.36,0.0,1404.36,64.43,2291.77,2023-04
00022,Junior,1721.53,378.43,579.73,1343.1,0.0,1343.1,46.86,2348.12,2023-05
00022,Junior,1731.16,313.98,495.35,1417.19,0.0,1417.19,32.96,2259.47,2023-06
00022,Junior,1734.87,361.7,530.44,1373.17,0.0,1373.17,92.14,2357.45,2023-07
00022,Junior,1752.4,419.04,653.21,1333.36,0.0,1333.36,105.19,2510.79,2023-08
00022,Junior,1782.39,414.95,509.33,1367.45,0.0,1367.45,55.73,2347.45,2023-09
00022,Junior,1784.87,419.68,690.81,1365.19,0.0,1365.19,74.51,2550.2,2023-10
00022,Junior,1781.09,391.43,478.75,1389.65,0.0,1389.65,87.76,2347.59,2023-11
00022,Junior,2062.96,470.44,833.4,1592.52,71.56,1520.95,124.41,3020.77,2023-12
00022,Junior,2048.16,434.15,773.03,1614.01,103.65,1510.36,113.78,2934.97,2024-01
00022,Junior,2065.99,476.22,786.61,1589.77,84.99,1504.78,92.24,2944.85,2024-02
00022,Junior,2088.51,468.56,606.39,1619.95,57.21,1562.74,38.35,2733.24,2024-03
00022,Junior,2057.17,415.45,552.46,1641.72,88.27,1553.45,73.66,2683.29,2024-04
00022,Junior,2044.97,388.56,815.36,1656.4,68.94,1587.47,102.32,2962.65,2024-05
00022,Junior,2005.46,438.76,509.11,1566.7,69.89,1496.81,77.52,2592.1,2024-06
00022,Junior,1994.12,406.67,533.89,1587.45,96.5,1490.95,41.76,2569.77,2024-07
00022,Junior,1946.99,381.65,537.98,1565.34,87.4,1477.94,98.81,2583.79,2024-08
00022,Junior,1934.59,447.36,624.61,1487.23,0.0,1487.23,7.94,2567.15,2024-09
00022,Junior,1907.15,430.6,800.69,1476.56,0.0,1476.56,23.63,2731.48,2024-10
00022,Junior,1918.26,425.49,481.93,1492.76,0.0,1492.76,92.63,2492.82,2024-11
00022,Junior,1917.78,435.22,555.12,1482.56,0.0,1482.56,17.19,2490.1,2024-12
00023,Junior,1768.68,385.35,677.16,1383.32,0.0,1383.32,114.08,2559.92,2023-01
00023,Junior,1795.25,360.35,477.2,1434.9,0.0,1434.9,87.16,2359.62,2023-02
00023,Junior,1833.83,385.53,492.0,1448.31,0.0,1448.31,102.97,2428.81,2023-03
00023,Junior,1869.83,340.09,506.15,1529.73,49.01,1480.72,23.83,2399.81,2023-04
00023,Junior,1882.21,414.87,513.73,1467.35,0.0,1467.35,8.83,2404.78,2023-05
00023,Junior,1852.98,350.41,697.64,1502.57,83.58,1418.98,18.3,2568.93,2023-06
00023,Junior,1852.07,433.48,536.98,1418.6,0.0,1418.6,2.68,2391.73,2023-07
00023,Junior,1831.63,412.25,567.33,1419.39,0.0,1419.39,107.78,2506.74,2023-08
00023,Junior,1849.13,367.01,579.76,1482.12,0.0,1482.12,73.27,2502.15,2023-09
00023,Junior,1856.33,349.09,753.34,1507.24,77.36,1429.88,66.27,2675.94,2023-10
00023,Junior,1837.9,342.42,766.04,1495.48,0.0,1495.48,13.45,2617.39,2023-11
00023,Junior,1856.11,401.26,567.44,1454.85,0.0,1454.85,82.77,2506.32,2023-12
00023,Junior,1826.85,419.54,555.62,1407.31,0.0,1407.31,137.48,2519.95,2024-01
00023,Junior,1789.88,374.62,738.91,1415.26,0.0,1415.26,138.28,2667.07,2024-02
00023,Junior,1813.39,404.91,512.01,1408.47,0.0,1408.47,129.77,2455.16,2024-03
00023,Junior,1821.08,345.98,556.01,1475.1,0.0,1475.1,10.73,2387.83,2024-04
00023,Junior,1818.93,408.41,650.97,1410.52,0.0,1410.52,46.59,2516.48,2024-05
00023,Junior,1827.43,352.77,651.7,1474.65,0.0,1474.65,102.14,2581.27,2024-06
00023,Junior,1820.86,328.46,664.82,1492.4,0.0,1492.4,31.44,2517.11,2024-07
00023,Junior,1835.77,339.2,568.26,1496.57,0.0,1496.57,5.67,2409.7,2024-08
00023,Junior,1850.27,385.73,657.67,1464.54,0.0,1464.54,16.43,2524.38,2024-09
00023,Junior,1850.07,432.26,544.3,1417.81,0.0,1417.81,14.69,2409.06,2024-10
00023,Junior,1872.01,355.75,752.92,1516.26,90.16,1426.1,115.94,2740.86,2024-11
00023,Junior,1854.8,338.33,548.56,1516.47,51.46,1465.01,43.02,2446.38,2024-12
00024,Junior,1723.6,348.02,680.21,1375.58,0.0,1375.58,6.0,2409.81,2023-01
00024,Junior,1727.32,328.77,581.29,1398.55,0.0,1398.55,66.53,2375.15,2023-02
00024,Junior,1730.9,324.24,628.32,1406.65,0.0,1406.65,111.14,2470.36,2023-03
00024,Junior,1857.54,355.96,495.52,1501.58,104.6,1396.98,21.94,2375.0,2023-04
00024,Junior,1851.65,443.16,563.1,1408.5,0.0,1408.5,87.96,2502.71,2023-05
00024,Junior,1855.7,385.54,673.33,1470.16,0.0,1470.16,6.7,2535.73,2023-06
00024,Junior,1839.53,440.72,486.43,1398.81,0.0,1398.81,116.16,2442.12,2023-07
00024,Junior,1879.45,429.2,542.79,1450.25,0.0,1450.25,42.15,2464.39,2023-08
00024,Junior,1849.18,405.47,495.6,1443.71,0.0,1443.71,36.97,2381.75,2023-09
00024,Junior,1888.74,429.7,646.71,1459.04,0.0,1459.04,146.67,2682.11,2023-10
00024,Junior,1844.29,375.28,498.98,1469.02,0.0,1469.02,131.78,2475.06,2023-11
00024,Junior,1896.41,353.58,556.17,1542.84,89.56,1453.27,25.79,2478.38,2023-12
00024,Junior,1894.92,362.64,669.39,1532.28,68.65,1463.63,38.58,2602.9,2024-01
00024,Junior,1892.05,375.99,782.73,1516.06,65.35,1450.71,35.57,2710.35,2024-02
