employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,PAS,net_paye,avantages,total_cost,month
190,Senior,6306.04,1473.92,1676.35,4832.12,588.34,4243.77,86.84,8069.23,2023-04-01
191,Senior,7008.04,1517.28,1849.59,5490.76,808.85,4681.91,58.66,8916.29,2023-04-01
192,Senior,7551.46,1715.96,2366.96,5835.5,973.41,4862.09,119.31,10037.73,2023-04-01
193,Senior,9571.21,1877.93,3491.72,7693.28,1379.29,6313.99,125.98,13188.92,2023-04-01
194,Senior,5371.67,1106.44,2069.62,4265.23,471.79,3793.44,41.38,7482.68,2023-04-01
195,Senior,6935.43,1430.54,1942.89,5504.9,847.18,4657.72,38.78,8917.11,2023-04-01
196,Senior,5398.8,1243.23,2132.59,4155.57,558.1,3597.46,32.5,7563.89,2023-04-01
197,Senior,6027.92,1210.2,2327.79,4817.72,552.99,4264.74,49.56,8405.28,2023-04-01
198,Senior,8366.33,1711.38,2782.79,6654.94,949.0,5705.94,95.54,11244.65,2023-04-01
199,Senior,5499.27,1145.98,2075.47,4353.29,556.43,3796.86,79.39,7654.13,2023-04-01
200,Senior,6107.14,1132.37,2232.88,4974.77,675.5,4299.28,143.06,8483.08,2023-04-01
201,Senior,5372.73,1188.64,1536.9,4184.09,537.58,3646.51,69.1,6978.72,2023-04-01
202,Senior,5575.92,1141.32,2100.04,4434.61,589.86,3844.75,95.05,7771.01,2023-04-01
203,Senior,5465.0,1254.37,2240.6,4210.62,487.03,3723.59,9.98,7715.58,2023-04-01
204,Senior,4189.03,803.69,1081.17,3385.34,259.98,3125.36,113.58,5383.78,2023-04-01
205,Senior,6290.52,1188.91,2086.04,5101.61,737.18,4364.43,13.56,8390.12,2023-04-01
206,Senior,4443.77,1006.68,1781.27,3437.08,329.53,3107.55,54.31,6279.35,2023-04-01
207,Senior,6734.65,1526.95,2236.37,5207.7,933.76,4273.94,121.73,9092.74,2023-04-01
208,Senior,8037.54,1474.34,3196.72,6563.2,1040.97,5522.22,54.47,11288.72,2023-04-01
209,Senior,5066.58,1135.99,1601.53,3930.59,481.24,3449.35,5.76,6673.88,2023-04-01
210,Senior,6874.62,1567.28,2558.59,5307.34,802.24,4505.1,109.49,9542.7,2023-04-01
211,Senior,7835.57,1650.45,2253.95,6185.12,1085.2,5099.91,76.47,10165.98,2023-04-01
212,Senior,7238.25,1455.74,2373.09,5782.51,817.09,4965.42,11.82,9623.16,2023-04-01
213,Senior,7176.3,1697.22,2972.86,5479.09,915.51,4563.57,112.93,10262.09,2023-04-01
214,Senior,6777.58,1369.19,2416.41,5408.38,911.88,4496.5,61.16,9255.15,2023-04-01
215,Senior,4999.16,1139.39,1623.53,3859.78,445.61,3414.17,143.55,6766.25,2023-04-01
216,Senior,5072.35,1059.03,2007.34,4013.32,468.02,3545.3,44.19,7123.88,2023-04-01
217,Senior,7829.87,1776.21,2452.43,6053.66,865.9,5187.76,99.67,10381.97,2023-04-01
218,Senior,4765.55,1040.56,1376.28,3724.99,426.03,3298.96,96.83,6238.65,2023-04-01
219,Senior,5286.69,1026.65,1507.04,4260.04,577.82,3682.23,19.25,6812.98,2023-04-01
220,Senior,7849.2,1829.56,2618.41,6019.64,1036.16,4983.47,94.54,10562.14,2023-04-01
221,Senior,4238.52,893.89,1709.17,3344.63,365.45,2979.18,149.44,6097.13,2023-04-01
222,Senior,7358.79,1438.58,2266.57,5920.21,859.62,5060.59,19.76,9645.12,2023-04-01
223,Senior,4911.9,1156.68,1568.77,3755.22,432.32,3322.9,27.89,6508.56,2023-04-01
224,Senior,6093.48,1157.04,2558.83,4936.44,637.09,4299.35,64.79,8717.1,2023-04-01
225,Manager,17586.64,3790.28,6334.02,13796.36,2396.39,11399.96,62.94,23983.6,2023-04-01
226,Manager,18269.64,3449.86,6686.3,14819.78,2271.23,12548.55,63.37,25019.31,2023-04-01
227,Manager,9787.66,1840.1,3814.58,7947.56,1260.3,6687.25,107.45,13709.68,2023-04-01
228,Manager,15112.6,2878.24,5037.47,12234.36,2109.55,10124.82,19.64,20169.71,2023-04-01
229,Manager,19943.12,4152.63,6653.15,15790.5,2320.17,13470.32,0.76,26597.03,2023-04-01
230,Manager,8204.55,1677.63,3393.56,6526.91,1082.71,5444.21,132.2,11730.31,2023-04-01
231,Manager,16823.96,3044.51,6355.79,13779.44,2122.1,11657.34,134.68,23314.42,2023-04-01
232,Manager,12123.71,2393.9,3629.29,9729.81,1595.75,8134.06,131.21,15884.21,2023-04-01
233,Manager,15329.24,3004.71,4484.71,12324.54,2168.47,10156.07,64.56,19878.52,2023-04-01
234,Manager,14042.97,3215.98,3605.46,10826.99,1644.07,9182.92,129.2,17777.62,2023-04-01
235,Manager,17463.54,3910.14,5432.59,13553.4,2265.5,11287.91,70.81,22966.95,2023-04-01
236,Manager,12144.18,2911.49,3641.71,9232.69,1645.19,7587.5,58.39,15844.28,2023-04-01
237,Manager,8426.06,1966.93,2149.01,6459.14,1004.56,5454.57,41.88,10616.95,2023-04-01
238,Manager,10355.76,1914.03,3609.74,8441.73,1225.9,7215.83,45.36,14010.86,2023-04-01
239,Manager,10717.45,2442.65,2953.66,8274.8,1246.1,7028.7,47.75,13718.86,2023-04-01
240,Manager,15425.29,3690.41,4051.85,11734.89,2087.22,9647.66,50.96,19528.1,2023-04-01
241,Manager,10278.09,2072.49,2669.47,8205.6,1324.97,6880.63,123.71,13071.26,2023-04-01
242,Manager,15450.92,3205.56,6141.96,12245.36,1817.28,10428.08,26.48,21619.36,2023-04-01
243,Manager,7034.99,1362.88,2754.54,5672.11,922.96,4749.15,136.46,9926.0,2023-04-01
244,Manager,11611.77,2117.16,4151.7,9494.62,1594.54,7900.07,14.2,15777.67,2023-04-01
245,Manager,12311.48,2588.36,3990.12,9723.12,1452.17,8270.95,72.59,16374.19,2023-04-01
246,Manager,13200.41,3074.45,3727.88,10125.95,1498.15,8627.8,67.71,16995.99,2023-04-01
247,Manager,18747.89,3938.85,4901.65,14809.04,2257.7,12551.34,4.76,23654.3,2023-04-01
248,Manager,7757.94,1565.87,2096.72,6192.08,1053.42,5138.66,85.19,9939.85,2023-04-01
249,Manager,22491.69,4738.05,9349.32,17753.64,2527.02,15226.62,90.94,31931.96,2023-04-01
1,Intern,955.76,208.26,360.73,747.5,0.0,747.5,45.59,1362.08,2023-05-01
2,Intern,653.96,137.74,164.38,516.22,0.0,516.22,73.5,891.84,2023-05-01
3,Intern,632.45,132.08,182.85,500.36,0.0,500.36,117.69,932.98,2023-05-01
4,Intern,804.98,192.17,225.49,612.81,0.0,612.81,41.43,1071.9,2023-05-01
5,Intern,848.32,166.47,243.7,681.85,0.0,681.85,35.45,1127.47,2023-05-01
6,Intern,720.99,146.28,297.59,574.71,0.0,574.71,71.23,1089.82,2023-05-01
7,Intern,572.22,110.11,215.33,462.1,0.0,462.1,66.27,853.82,2023-05-01
8,Intern,867.9,161.24,345.47,706.66,0.0,706.66,101.53,1314.89,2023-05-01
9,Intern,817.01,152.72,204.43,664.29,0.0,664.29,7.86,1029.3,2023-05-01
10,Intern,921.8,182.26,350.52,739.54,0.0,739.54,30.66,1302.99,2023-05-01
11,Intern,739.59,136.52,280.01,603.07,0.0,603.07,118.01,1137.61,2023-05-01
12,Intern,613.89,139.45,193.46,474.44,0.0,474.44,29.84,837.19,2023-05-01
13,Junior,2006.29,364.23,751.28,1642.06,82.8,1559.26,33.9,2791.48,2023-05-01
14,Junior,1630.8,338.58,491.0,1292.22,0.0,1292.22,57.16,2178.96,2023-05-01
15,Junior,1513.37,275.47,602.06,1237.9,0.0,1237.9,22.45,2137.89,2023-05-01
16,Junior,2517.63,595.09,844.38,1922.54,87.4,1835.14,56.18,3418.19,2023-05-01
17,Junior,2442.19,451.15,974.71,1991.04,111.22,1879.81,62.92,3479.82,2023-05-01
18,Junior,1952.45,407.14,633.65,1545.31,105.69,1439.62,125.47,2711.58,2023-05-01
19,Junior,2347.99,512.0,644.22,1835.99,103.45,1732.54,2.05,2994.25,2023-05-01
20,Junior,2360.13,488.51,630.52,1871.62,60.01,1811.61,44.37,3035.02,2023-05-01
21,Junior,3457.39,630.08,1332.77,2827.31,286.05,2541.26,122.51,4912.67,2023-05-01
22,Junior,2290.5,506.01,917.37,1784.48,101.68,1682.8,83.02,3290.89,2023-05-01
23,Junior,2615.29,604.93,734.59,2010.36,79.73,1930.62,94.54,3444.42,2023-05-01
24,Junior,2399.99,467.78,915.25,1932.2,83.49,1848.72,39.7,3354.94,2023-05-01
25,Junior,2888.02,603.93,1047.07,2284.09,141.09,2143.0,120.94,4056.02,2023-05-01
26,Junior,2248.19,417.04,863.9,1831.15,101.22,1729.93,14.98,3127.07,2023-05-01
27,Junior,2946.64,548.04,893.05,2398.6,137.42,2261.17,144.1,3983.79,2023-05-01
28,Junior,2007.22,462.0,783.98,1545.22,63.13,1482.09,103.88,2895.08,2023-05-01
29,Junior,2048.95,386.56,681.14,1662.39,94.09,1568.3,69.94,2800.03,2023-05-01
30,Junior,2070.02,477.91,800.52,1592.11,65.64,1526.47,82.46,2953.0,2023-05-01
31,Junior,2064.56,462.75,547.59,1601.81,59.02,1542.8,52.99,2665.15,2023-05-01
32,Junior,1778.45,420.73,593.93,1357.73,0.0,1357.73,83.2,2455.58,2023-05-01
33,Junior,3206.52,646.73,1188.89,2559.79,199.35,2360.44,23.93,4419.34,2023-05-01
34,Junior,1971.93,468.48,674.92,1503.44,51.07,1452.38,146.99,2793.83,2023-05-01
35,Junior,1964.98,375.44,699.34,1589.54,108.15,1481.38,62.0,2726.32,2023-05-01
36,Junior,3059.44,653.23,1276.92,2406.21,122.5,2283.72,114.32,4450.67,2023-05-01
37,Junior,2013.16,456.84,573.05,1556.32,85.85,1470.47,123.29,2709.5,2023-05-01
38,Junior,2869.89,670.07,1033.9,2199.82,121.45,2078.37,9.38,3913.17,2023-05-01
39,Junior,1923.14,425.23,791.67,1497.91,0.0,1497.91,130.92,2845.73,2023-05-01
40,Junior,2391.54,571.15,735.96,1820.39,125.14,1695.25,124.97,3252.46,2023-05-01
41,Junior,2802.72,534.58,1006.92,2268.14,156.94,2111.2,15.34,3824.98,2023-05-01
42,Junior,1713.79,377.23,490.21,1336.56,0.0,1336.56,131.0,2335.0,2023-05-01
43,Junior,1955.35,440.52,741.38,1514.83,51.29,1463.54,25.6,2722.33,2023-05-01
44,Junior,1803.46,367.57,642.08,1435.89,0.0,1435.89,146.35,2591.89,2023-05-01
45,Junior,2494.18,512.93,846.21,1981.25,102.07,1879.18,82.73,3423.12,2023-05-01
46,Junior,2587.04,479.01,971.78,2108.03,141.84,1966.19,128.88,3687.69,2023-05-01
47,Junior,1871.26,416.83,551.21,1454.44,0.0,1454.44,66.68,2489.15,2023-05-01
48,Junior,2863.22,548.65,1008.09,2314.57,153.08,2161.49,9.7,3881.0,2023-05-01
49,Junior,2340.93,497.73,769.79,1843.2,114.74,1728.45,128.37,3239.1,2023-05-01
50,Junior,1983.19,370.57,554.94,1612.61,92.22,1520.4,23.2,2561.32,2023-05-01
51,Junior,1889.18,373.67,712.97,1515.51,54.25,1461.26,45.77,2647.91,2023-05-01
52,Junior,2048.04,459.55,750.92,1588.49,61.91,1526.58,23.53,2822.49,2023-05-01
53,Junior,1707.75,388.38,430.71,1319.37,0.0,1319.37,129.42,2267.87,2023-05-01
54,Junior,2686.9,545.22,959.05,2141.68,124.33,2017.35,89.06,3735.01,2023-05-01
55,Junior,2350.43,461.57,972.36,1888.86,81.26,1807.59,108.54,3431.33,2023-05-01
56,Junior,2086.61,465.87,728.94,1620.74,96.37,1524.38,60.11,2875.66,2023-05-01
57,Junior,1995.24,416.61,587.97,1578.64,57.51,1521.12,94.56,2677.77,2023-05-01
58,Junior,2360.17,465.06,653.6,1895.11,68.75,1826.36,143.71,3157.48,2023-05-01
59,Junior,2157.27,497.0,544.78,1660.26,62.71,1597.55,64.33,2766.38,2023-05-01
60,Junior,2542.17,460.56,864.23,2081.61,118.45,1963.16,75.01,3481.41,2023-05-01
61,Junior,2747.04,656.65,704.59,2090.4,111.09,1979.31,8.07,3459.7,2023-05-01
62,Junior,2453.78,483.9,857.75,1969.88,85.09,1884.79,139.3,3450.83,2023-05-01
63,Junior,1922.31,377.07,599.23,1545.24,105.86,1439.38,31.9,2553.44,2023-05-01
64,Junior,2674.73,589.62,970.17,2085.1,123.27,1961.83,119.8,3764.7,2023-05-01
65,Junior,2555.74,500.13,993.24,2055.61,63.67,1991.94,7.43,3556.41,2023-05-01
66,Junior,1921.15,388.55,597.42,1532.6,100.58,1432.02,81.98,2600.56,2023-05-01
67,Junior,2670.74,562.73,1098.15,2108.02,80.67,2027.35,146.1,3915.0,2023-05-01
68,Junior,1683.7,306.54,544.69,1377.16,0.0,1377.16,65.32,2293.7,2023-05-01
69,Junior,2034.28,431.85,721.56,1602.43,70.68,1531.75,5.08,2760.91,2023-05-01
70,Junior,1962.18,435.39,530.77,1526.79,86.49,1440.3,51.16,2544.11,2023-05-01
71,Junior,2795.59,623.78,720.95,2171.81,71.91,2099.9,36.09,3552.64,2023-05-01
72,Junior,1856.2,431.92,692.35,1424.28,0.0,1424.28,78.84,2627.4,2023-05-01
73,Junior,2236.21,472.59,692.88,1763.62,115.45,1648.17,5.29,2934.38,2023-05-01
74,Junior,1845.61,372.34,560.51,1473.27,0.0,1473.27,143.69,2549.82,2023-05-01
75,Mid-Level,3278.11,770.97,873.87,2507.15,207.68,2299.47,120.67,4272.65,2023-05-01
76,Mid-Level,3587.71,781.74,1293.64,2805.97,229.98,2575.98,92.48,4973.83,2023-05-01
77,Mid-Level,5313.77,1127.98,1987.01,4185.79,469.47,3716.32,118.81,7419.59,2023-05-01
78,Mid-Level,3470.72,682.95,1152.95,2787.76,263.77,2524.0,139.52,4763.18,2023-05-01
79,Mid-Level,3492.56,774.45,1289.16,2718.11,210.08,2508.02,131.92,4913.64,2023-05-01
80,Mid-Level,2867.94,605.0,919.91,2262.94,143.95,2118.99,106.97,3894.82,2023-05-01
81,Mid-Level,4417.27,924.63,1791.99,3492.64,288.43,3204.2,106.24,6315.5,2023-05-01
82,Mid-Level,2602.1,564.91,785.23,2037.19,111.89,1925.3,52.93,3440.25,2023-05-01
83,Mid-Level,3913.82,830.53,1210.08,3083.29,253.54,2829.75,135.01,5258.91,2023-05-01
84,Mid-Level,4245.23,974.17,1620.84,3271.07,343.53,2927.54,62.74,5928.82,2023-05-01
85,Mid-Level,2574.86,546.12,904.72,2028.74,62.09,1966.65,47.93,3527.51,2023-05-01
86,Mid-Level,3491.81,767.6,1261.45,2724.21,226.64,2497.57,2.36,4755.62,2023-05-01
87,Mid-Level,2438.85,524.79,999.72,1914.06,129.81,1784.25,16.19,3454.76,2023-05-01
88,Mid-Level,2864.3,574.61,746.41,2289.69,125.84,2163.85,14.26,3624.97,2023-05-01
89,Mid-Level,4159.33,976.18,1127.73,3183.15,339.73,2843.43,54.7,5341.76,2023-05-01
90,Mid-Level,3753.04,796.54,1197.83,2956.49,273.17,2683.32,67.77,5018.64,2023-05-01
91,Mid-Level,4723.14,1032.4,1583.94,3690.74,515.08,3175.66,122.36,6429.44,2023-05-01
92,Mid-Level,4059.88,943.95,1335.89,3115.93,237.64,2878.29,3.0,5398.77,2023-05-01
93,Mid-Level,3373.11,658.99,1283.25,2714.12,212.17,2501.96,24.76,4681.13,2023-05-01
94,Mid-Level,3682.87,837.84,988.91,2845.03,279.41,2565.62,141.63,4813.41,2023-05-01
95,Mid-Level,2753.76,530.3,826.37,2223.46,115.97,2107.49,145.9,3726.03,2023-05-01
96,Mid-Level,5788.29,1386.92,2301.07,4401.37,594.61,3806.76,60.05,8149.41,2023-05-01
97,Mid-Level,4044.93,966.34,1188.6,3078.59,278.21,2800.38,95.99,5329.53,2023-05-01
98,Mid-Level,3941.58,849.3,1194.31,3092.28,247.9,2844.37,55.35,5191.24,2023-05-01
99,Mid-Level,5216.92,1008.08,2016.13,4208.84,490.82,3718.02,138.73,7371.78,2023-05-01
100,Mid-Level,4284.52,803.31,1279.18,3481.21,326.73,3154.48,106.48,5670.18,2023-05-01
101,Mid-Level,3754.32,871.13,990.91,2883.19,212.85,2670.34,144.83,4890.06,2023-05-01
102,Mid-Level,2764.21,548.78,1020.56,2215.43,107.57,2107.86,130.76,3915.53,2023-05-01
103,Mid-Level,3111.25,605.65,819.42,2505.6,247.11,2258.49,19.96,3950.62,2023-05-01
104,Mid-Level,3669.76,772.61,1290.42,2897.15,235.92,2661.23,31.63,4991.82,2023-05-01
105,Mid-Level,3365.37,762.82,1072.81,2602.55,278.4,2324.15,34.98,4473.16,2023-05-01
106,Mid-Level,4088.8,880.67,1288.53,3208.13,272.24,2935.88,100.68,5478.01,2023-05-01
107,Mid-Level,3391.02,710.06,919.17,2680.96,194.67,2486.28,62.54,4372.72,2023-05-01
108,Mid-Level,4140.87,800.33,1075.93,3340.54,279.86,3060.68,98.63,5315.43,2023-05-01
109,Mid-Level,3423.97,645.69,1329.87,2778.28,234.85,2543.43,76.39,4830.23,2023-05-01
110,Mid-Level,3020.32,640.69,871.33,2379.64,159.55,2220.09,5.53,3897.19,2023-05-01
111,Mid-Level,4546.69,1001.4,1563.17,3545.29,478.64,3066.64,92.97,6202.82,2023-05-01
112,Mid-Level,4559.07,1028.39,1457.64,3530.69,395.45,3135.23,44.02,6060.73,2023-05-01
113,Mid-Level,4469.71,1065.56,1436.51,3404.15,275.29,3128.86,108.62,6014.83,2023-05-01
114,Mid-Level,5763.16,1246.11,1690.13,4517.04,553.68,3963.37,44.22,7497.51,2023-05-01
115,Mid-Level,3795.18,905.11,1228.84,2890.07,275.33,2614.74,119.62,5143.64,2023-05-01
116,Mid-Level,5084.51,1129.93,1684.29,3954.57,553.2,3401.37,137.58,6906.37,2023-05-01
117,Mid-Level,4731.17,897.5,1869.16,3833.67,422.93,3410.74,139.09,6739.42,2023-05-01
118,Mid-Level,3454.6,697.2,1111.07,2757.41,213.56,2543.85,51.73,4617.4,2023-05-01
119,Mid-Level,2418.65,459.7,941.7,1958.96,101.77,1857.18,146.35,3506.7,2023-05-01
120,Mid-Level,4600.34,945.12,1602.42,3655.21,405.9,3249.32,125.75,6328.5,2023-05-01
121,Mid-Level,5628.29,1345.2,1639.15,4283.09,542.88,3740.21,106.43,7373.87,2023-05-01
122,Mid-Level,3038.78,622.27,1265.54,2416.51,75.62,2340.88,94.62,4398.94,2023-05-01
123,Mid-Level,5379.19,1136.33,2217.96,4242.86,515.93,3726.93,148.11,7745.25,2023-05-01
124,Mid-Level,4167.09,852.17,1300.27,3314.92,352.82,2962.1,149.07,5616.43,2023-05-01
125,Mid-Level,3283.26,645.19,1259.15,2638.07,261.53,2376.54,93.86,4636.26,2023-05-01
126,Mid-Level,3350.2,620.23,941.77,2729.98,238.94,2491.03,96.33,4388.31,2023-05-01
127,Mid-Level,3742.33,808.0,1151.31,2934.33,317.25,2617.08,135.74,5029.38,2023-05-01
128,Mid-Level,3420.87,780.85,1310.13,2640.02,196.69,2443.33,95.25,4826.25,2023-05-01
129,Mid-Level,3546.73,673.47,912.62,2873.26,264.43,2608.83,7.69,4467.04,2023-05-01
130,Mid-Level,4324.19,919.69,1753.09,3404.51,360.89,3043.62,29.39,6106.68,2023-05-01
131,Mid-Level,2654.12,515.5,908.86,2138.62,79.19,2059.43,99.41,3662.39,2023-05-01
132,Mid-Level,3810.65,714.61,1096.54,3096.04,258.18,2837.86,108.21,5015.4,2023-05-01
133,Mid-Level,4956.32,1027.97,2079.47,3928.35,433.29,3495.06,65.52,7101.32,2023-05-01
134,Mid-Level,3256.91,733.73,866.52,2523.18,223.5,2299.68,134.75,4258.18,2023-05-01
135,Mid-Level,3700.98,860.23,1399.11,2840.74,310.13,2530.62,25.97,5126.06,2023-05-01
136,Mid-Level,5156.99,972.21,2104.93,4184.78,510.32,3674.46,147.3,7409.23,2023-05-01
137,Mid-Level,4040.04,754.65,1647.4,3285.38,234.46,3050.92,84.85,5772.29,2023-05-01
138,Mid-Level,4233.2,797.51,1453.39,3435.69,323.75,3111.94,55.21,5741.8,2023-05-01
139,Mid-Level,2589.21,592.89,758.8,1996.32,130.74,1865.58,100.16,3448.17,2023-05-01
140,Mid-Level,3259.94,622.96,940.2,2636.98,220.94,2416.04,49.85,4249.99,2023-05-01
141,Mid-Level,2551.55,513.03,862.33,2038.52,119.86,1918.66,27.18,3441.06,2023-05-01
142,Mid-Level,4164.16,837.8,1509.83,3326.35,294.74,3031.61,61.99,5735.98,2023-05-01
143,Mid-Level,3836.62,713.7,1203.99,3122.92,295.37,2827.54,61.23,5101.84,2023-05-01
144,Mid-Level,2990.6,650.62,878.73,2339.98,89.87,2250.11,63.01,3932.34,2023-05-01
145,Mid-Level,3020.59,619.63,1246.21,2400.96,153.7,2247.26,122.17,4388.97,2023-05-01
146,Mid-Level,3336.73,737.91,1080.93,2598.82,247.23,2351.6,83.09,4500.75,2023-05-01
147,Mid-Level,4205.36,941.93,1710.13,3263.43,325.57,2937.86,22.97,5938.46,2023-05-01
148,Mid-Level,4057.86,761.41,1634.04,3296.45,330.78,2965.66,92.23,5784.13,2023-05-01
149,Mid-Level,3537.11,640.92,891.3,2896.19,269.97,2626.22,83.29,4511.7,2023-05-01
150,Mid-Level,3992.75,945.84,1336.11,3046.91,223.99,2822.92,145.63,5474.48,2023-05-01
151,Mid-Level,4489.91,1055.79,1818.78,3434.12,286.86,3147.26,59.77,6368.46,2023-05-01
152,Mid-Level,2737.86,582.97,784.84,2154.88,112.23,2042.66,63.02,3585.71,2023-05-01
153,Mid-Level,3932.84,782.81,1360.16,3150.03,345.7,2804.33,101.94,5394.94,2023-05-01
154,Mid-Level,4957.94,1150.9,1809.22,3807.05,466.09,3340.96,146.93,6914.09,2023-05-01
155,Mid-Level,2634.58,544.44,872.09,2090.14,66.44,2023.7,99.14,3605.81,2023-05-01
156,Mid-Level,3758.77,776.52,1021.55,2982.25,319.18,2663.07,9.49,4789.81,2023-05-01
157,Mid-Level,3321.74,652.7,1179.7,2669.04,210.34,2458.71,86.94,4588.38,2023-05-01
158,Mid-Level,2499.37,469.67,843.05,2029.7,99.04,1930.66,96.71,3439.13,2023-05-01
159,Mid-Level,3532.26,705.56,1206.5,2826.7,218.21,2608.49,149.25,4888.02,2023-05-01
160,Mid-Level,3372.67,751.86,1221.09,2620.81,244.74,2376.07,15.95,4609.7,2023-05-01
161,Mid-Level,3425.48,707.03,1365.05,2718.45,236.76,2481.7,143.06,4933.6,2023-05-01
162,Mid-Level,3581.69,720.49,1267.37,2861.2,254.22,2606.98,57.8,4906.86,2023-05-01
163,Mid-Level,3187.34,596.67,962.42,2590.67,256.4,2334.27,144.44,4294.19,2023-05-01
164,Mid-Level,7120.95,1476.83,2742.79,5644.12,915.91,4728.21,101.92,9965.66,2023-05-01
165,Mid-Level,4257.29,840.78,1666.04,3416.51,297.79,3118.72,57.28,5980.61,2023-05-01
166,Mid-Level,4924.77,1163.5,1647.38,3761.27,496.18,3265.09,94.11,6666.26,2023-05-01
167,Mid-Level,4277.03,875.39,1179.44,3401.64,246.87,3154.77,90.11,5546.58,2023-05-01
168,Mid-Level,2559.91,532.91,709.09,2027.0,121.64,1905.36,96.58,3365.58,2023-05-01
169,Mid-Level,2657.33,537.75,1043.98,2119.58,98.65,2020.93,31.0,3732.32,2023-05-01
170,Mid-Level,3410.3,627.24,1119.14,2783.06,267.8,2515.26,119.32,4648.77,2023-05-01
171,Mid-Level,5503.53,1095.86,2226.81,4407.67,529.99,3877.68,147.53,7877.87,2023-05-01
172,Mid-Level,5960.29,1319.55,2138.84,4640.74,612.86,4027.87,21.09,8120.22,2023-05-01
173,Mid-Level,3881.93,785.16,1438.78,3096.77,295.36,2801.41,61.31,5382.02,2023-05-01
174,Mid-Level,3890.6,850.18,1219.25,3040.42,247.79,2792.63,45.53,5155.37,2023-05-01
175,Senior,5100.15,1145.2,1480.74,3954.95,518.53,3436.41,138.6,6719.49,2023-05-01
176,Senior,8407.57,1571.52,2624.4,6836.05,999.74,5836.31,57.99,11089.96,2023-05-01
177,Senior,6549.27,1319.8,2689.36,5229.47,750.94,4478.54,133.42,9372.05,2023-05-01
178,Senior,9359.36,2223.51,2401.63,7135.85,1277.52,5858.33,9.29,11770.27,2023-05-01
179,Senior,4814.45,1057.02,1244.52,3757.43,476.34,3281.09,44.28,6103.26,2023-05-01
180,Senior,5348.03,1126.98,2024.73,4221.04,565.79,3655.26,122.97,7495.73,2023-05-01
181,Senior,9589.25,2075.03,3964.55,7514.22,1093.17,6421.05,115.17,13668.96,2023-05-01
182,Senior,5010.29,1022.5,1449.0,3987.8,464.16,3523.63,44.75,6504.04,2023-05-01
183,Senior,6181.88,1461.04,1640.38,4720.83,650.18,4070.65,7.62,7829.88,2023-05-01
184,Senior,6504.16,1559.64,2465.48,4944.52,670.05,4274.48,7.64,8977.28,2023-05-01
185,Senior,3477.36,654.87,945.53,2822.49,233.07,2589.42,5.94,4428.84,2023-05-01
186,Senior,7357.3,1708.88,2350.0,5648.43,821.65,4826.77,137.16,9844.46,2023-05-01
187,Senior,7466.11,1442.28,2256.29,6023.82,997.14,5026.69,49.98,9772.38,2023-05-01
188,Senior,4075.14,961.26,1637.89,3113.88,275.05,2838.83,69.77,5782.8,2023-05-01
189,Senior,4720.55,939.57,1433.58,3780.97,472.68,3308.29,102.39,6256.52,2023-05-01
190,Senior,6401.78,1448.46,1872.49,4953.32,635.98,4317.34,30.95,8305.21,2023-05-01
191,Senior,7038.09,1398.64,2647.51,5639.44,859.82,4779.62,132.95,9818.54,2023-05-01
192,Senior,7579.21,1643.48,2232.78,5935.73,875.96,5059.77,0.45,9812.44,2023-05-01
193,Senior,9557.85,1730.12,3609.85,7827.74,1239.22,6588.52,17.07,13184.77,2023-05-01
194,Senior,5393.94,1113.93,2055.65,4280.01,476.36,3803.65,95.86,7545.45,2023-05-01
195,Senior,6978.81,1426.7,1951.2,5552.11,781.55,4770.56,76.15,9006.17,2023-05-01
196,Senior,5358.95,1236.12,1774.67,4122.83,560.68,3562.15,49.93,7183.55,2023-05-01
197,Senior,6057.53,1222.93,2320.5,4834.59,581.25,4253.35,133.26,8511.29,2023-05-01
198,Senior,8373.06,1718.83,2534.46,6654.23,1106.84,5547.39,49.83,10957.36,2023-05-01
199,Senior,7557.54,1409.58,2966.09,6147.95,1017.97,5129.98,11.81,10535.44,2023-05-01
200,Senior,6127.19,1211.23,2123.74,4915.96,550.45,4365.51,49.58,8300.51,2023-05-01
201,Senior,5332.42,1038.09,1537.24,4294.33,586.9,3707.43,29.56,6899.22,2023-05-01
202,Senior,5609.35,1075.77,1876.93,4533.58,613.59,3919.99,82.97,7569.25,2023-05-01
203,Senior,5532.8,1242.35,1534.1,4290.45,487.97,3802.48,91.16,7158.06,2023-05-01
204,Senior,4173.97,968.99,1391.81,3204.98,251.19,2953.8,61.99,5627.77,2023-05-01
205,Senior,6313.71,1327.86,1897.64,4985.85,571.39,4414.46,128.5,8339.85,2023-05-01
206,Senior,4421.89,898.37,1193.38,3523.52,448.34,3075.18,53.92,5669.18,2023-05-01
207,Senior,9101.43,1803.98,3276.23,7297.45,1049.05,6248.4,125.22,12502.88,2023-05-01
208,Senior,8870.14,1630.94,3018.89,7239.2,1123.22,6115.98,29.64,11918.67,2023-05-01
209,Senior,5076.44,1175.91,1472.62,3900.53,489.97,3410.56,69.73,6618.8,2023-05-01
210,Senior,6798.76,1311.85,1979.5,5486.91,822.91,4664.0,59.97,8838.23,2023-05-01
211,Senior,7890.53,1698.67,2999.66,6191.87,892.29,5299.57,35.02,10925.22,2023-05-01
212,Senior,7276.05,1398.85,2176.12,5877.2,867.45,5009.75,66.25,9518.42,2023-05-01
